handle,title,vendor,formattedcode,gram,qty,price,archived,archivedon,addedon,lastfetcheddate
natural-wexford-solid-white-oak-hardwood-5-21033,"Hardwood Natural WEXFORD Solid White Oak Hardwood 5"" 21033",mullicanflooring,mullicanflooring-21033,26308.35746,10000,169.8,,,25-05-2021,25-05-2021
granite-knob-creek-solid-hickory-hardwood-3-20602,"Granite KNOB CREEK Solid Hickory Hardwood 3"" 20602",mullicanflooring,mullicanflooring-20602,35380.20486,10000,282.96,,,25-05-2021,25-05-2021
granite-knob-creek-solid-hickory-hardwood-4-20601,"Granite KNOB CREEK Solid Hickory Hardwood 4"" 20601",mullicanflooring,mullicanflooring-20601,23586.80324,10000,204.64,,,25-05-2021,25-05-2021
taupe-chatelaine-solid-maple-hardwood-4-20158,"Hardwood Taupe CHATELAINE Solid Maple Hardwood 4"" 20158",mullicanflooring,mullicanflooring-20158,19958.06428,10000,209.44,,,25-05-2021,25-05-2021
granite-chatelaine-solid-hickory-hardwood-4-20157,"Granite CHATELAINE Solid Hickory Hardwood 4"" 20157",mullicanflooring,mullicanflooring-20157,19958.06428,10000,209.44,,,25-05-2021,25-05-2021
burnt-umber-chatelaine-solid-hickory-hardwood-4-20156,"Hardwood Burnt Umber CHATELAINE Solid Hickory Hardwood 4"" 20156",mullicanflooring,mullicanflooring-20156,19958.06428,10000,209.44,,,25-05-2021,25-05-2021
taupe-chatelaine-solid-maple-hardwood-5-20152,"Hardwood Taupe CHATELAINE Solid Maple Hardwood 5"" 20152",mullicanflooring,mullicanflooring-20152,18143.6948,10000,283.8,,,25-05-2021,25-05-2021
granite-chatelaine-solid-hickory-hardwood-5-20151,"Granite CHATELAINE Solid Hickory Hardwood 5"" 20151",mullicanflooring,mullicanflooring-20151,18143.6948,10000,283.8,,,25-05-2021,25-05-2021
burnt-umber-chatelaine-solid-hickory-hardwood-5-20150,"Hardwood Burnt Umber CHATELAINE Solid Hickory Hardwood 5"" 20150",mullicanflooring,mullicanflooring-20150,18143.6948,10000,283.8,,,25-05-2021,25-05-2021
dark-chocolate-oak-pointe-solid-white-oak-hardwood-3-19930,"Dark Chocolate OAK POINTE Solid White Oak Hardwood 3"" 19930",mullicanflooring,mullicanflooring-19930,30390.68879,10000,153.36,,,25-05-2021,25-05-2021
dark-chocolate-oak-pointe-solid-red-oak-hardwood-2-1-4-19929,"Dark Chocolate OAK POINTE Solid Red Oak Hardwood 2 1/4"" 19929",mullicanflooring,mullicanflooring-19929,30390.68879,10000,114.96,,,25-05-2021,25-05-2021
saddle-oak-pointe-solid-red-oak-hardwood-3-19928,"Saddle OAK POINTE Solid Red Oak Hardwood 3"" 19928",mullicanflooring,mullicanflooring-19928,30390.68879,10000,153.36,,,25-05-2021,25-05-2021
saddle-oak-pointe-solid-red-oak-hardwood-2-1-4-19927,"Saddle OAK POINTE Solid Red Oak Hardwood 2 1/4"" 19927",mullicanflooring,mullicanflooring-19927,30390.68879,10000,114.96,,,25-05-2021,25-05-2021
gunstock-oak-pointe-solid-red-oak-hardwood-3-19926,"Hardwood Gunstock OAK POINTE Solid Red Oak Hardwood 3"" 19926",mullicanflooring,mullicanflooring-19926,30390.68879,10000,153.36,,,25-05-2021,25-05-2021
gunstock-oak-pointe-solid-red-oak-hardwood-2-1-4-19925,"Hardwood Gunstock OAK POINTE Solid Red Oak Hardwood 2 1/4"" 19925",mullicanflooring,mullicanflooring-19925,30390.68879,10000,114.96,,,25-05-2021,25-05-2021
natural-oak-pointe-solid-red-oak-hardwood-3-19924,"Hardwood Natural OAK POINTE Solid Red Oak Hardwood 3"" 19924",mullicanflooring,mullicanflooring-19924,30390.68879,10000,153.36,,,25-05-2021,25-05-2021
natural-oak-pointe-solid-red-oak-hardwood-2-1-4-19923,"Hardwood Natural OAK POINTE Solid Red Oak Hardwood 2 1/4"" 19923",mullicanflooring,mullicanflooring-19923,30390.68879,10000,114.96,,,25-05-2021,25-05-2021
stirrup-muirfield-solid-red-oak-hardwood-5-19906,"Hardwood Stirrup MUIRFIELD Solid Red Oak Hardwood 5"" 19906",mullicanflooring,mullicanflooring-19906,25401.17272,10000,189.8,,,25-05-2021,25-05-2021
stirrup-muirfield-solid-red-oak-hardwood-4-19905,"Hardwood Stirrup MUIRFIELD Solid Red Oak Hardwood 4"" 19905",mullicanflooring,mullicanflooring-19905,19958.06428,10000,145.44,,,25-05-2021,25-05-2021
saddle-muirfield-solid-red-oak-hardwood-5-19904,"Saddle MUIRFIELD Solid Red Oak Hardwood 5"" 19904",mullicanflooring,mullicanflooring-19904,25401.17272,10000,189.8,,,25-05-2021,25-05-2021
saddle-muirfield-solid-red-oak-hardwood-4-19903,"Saddle MUIRFIELD Solid Red Oak Hardwood 4"" 19903",mullicanflooring,mullicanflooring-19903,19958.06428,10000,145.44,,,25-05-2021,25-05-2021
tuscan-brown-muirfield-solid-red-oak-hardwood-5-19920,"Hardwood Tuscan Brown MUIRFIELD Solid Red Oak Hardwood 5"" 19920",mullicanflooring,mullicanflooring-19920,25401.17272,10000,189.8,,,25-05-2021,25-05-2021
tuscan-brown-muirfield-solid-red-oak-hardwood-19901,"Hardwood Tuscan Brown MUIRFIELD Solid Red Oak Hardwood 4"" 19901",mullicanflooring,mullicanflooring-19901,19958.06428,10000,145.44,,,25-05-2021,25-05-2021
dark-chocolate-muirfield-solid-red-oak-hardwood-5-19900,"Dark Chocolate MUIRFIELD Solid Red Oak Hardwood 5"" 19900",mullicanflooring,mullicanflooring-19900,25401.17272,10000,189.8,,,25-05-2021,25-05-2021
dark-chocolate-muirfield-solid-red-oak-hardwood-4-19899,"Dark Chocolate MUIRFIELD Solid Red Oak Hardwood 4"" 19899",mullicanflooring,mullicanflooring-19899,19958.06428,10000,145.44,,,25-05-2021,25-05-2021
natural-muirfield-solid-red-oak-hardwood-5-19898,"Hardwood Natural MUIRFIELD Solid Red Oak Hardwood 5"" 19898",mullicanflooring,mullicanflooring-19898,25401.17272,10000,189.8,,,25-05-2021,25-05-2021
natural-muirfield-solid-red-oak-hardwood-4-19897,"Hardwood Natural MUIRFIELD Solid Red Oak Hardwood 4"" 19897",mullicanflooring,mullicanflooring-19897,19958.06428,10000,145.44,,,25-05-2021,25-05-2021
granite-muirfield-solid-red-oak-hardwood-5-18400,"Hardwood Granite MUIRFIELD Solid Red Oak Hardwood 5"" 18400",mullicanflooring,mullicanflooring-18400,25401.17272,10000,189.8,,,25-05-2021,25-05-2021
granite-muirfield-solid-red-oak-hardwood-4-18399,"Hardwood Granite MUIRFIELD Solid Red Oak Hardwood 4"" 18399",mullicanflooring,mullicanflooring-18399,19958.06428,10000,151.84,,,25-05-2021,25-05-2021
granite-muirfield-solid-red-oak-hardwood-3,"Granite MUIRFIELD Solid Red Oak Hardwood 3"" 18398",mullicanflooring,mullicanflooring-18398,30390.68879,10000,196.56,,,25-05-2021,25-05-2021
black-pearl-williamsburg-plank-solid-white-oak-hardwood-4-18220,"Hardwood Black Pearl WILLIAMSBURG PLANK Solid White Oak Hardwood 4"" 18220",mullicanflooring,mullicanflooring-18220,19958.06428,10000,196.56,,,25-05-2021,25-05-2021
granite-williamsburg-plank-solid-white-oak-hardwood-4-18219,"Hardwood Granite WILLIAMSBURG PLANK Solid White Oak Hardwood 4"" 18219",mullicanflooring,mullicanflooring-18219,19958.06428,10000,196.56,,,25-05-2021,25-05-2021
autumn-williamsburg-plank-solid-white-oak-hardwood-4-18218,"Hardwood Autumn WILLIAMSBURG PLANK Solid White Oak Hardwood 4"" 18218",mullicanflooring,mullicanflooring-18218,19958.06428,10000,196.56,,,25-05-2021,25-05-2021
provincial-williamsburg-plank-solid-white-oak-hardwood-4,"Provincial WILLIAMSBURG PLANK Solid White Oak Hardwood 4"" 18217",mullicanflooring,mullicanflooring-18217,19958.06428,10000,196.56,,,25-05-2021,25-05-2021
natural-williamsburg-plank-solid-white-oak-hardwood-4,"Hardwood Natural WILLIAMSBURG PLANK Solid White Oak Hardwood 4"" 18215",mullicanflooring,mullicanflooring-18215,19958.06428,10000,196.56,,,25-05-2021,25-05-2021
tuscan-brown-muirfield-solid-oak-hardwood-3-15951,"Hardwood Tuscan Brown MUIRFIELD Solid Oak Hardwood 3"" 15951",mullicanflooring,mullicanflooring-15951,30390.68879,10000,196.56,,,25-05-2021,25-05-2021
tuscan-brown-muirfield-solid-red-oak-hardwood-2-1-4,"Hardwood Tuscan Brown MUIRFIELD Solid Red Oak Hardwood 2 1/4"" 15943",mullicanflooring,mullicanflooring-15943,30390.68879,10000,170.16,,,25-05-2021,25-05-2021
natural-muirfield-solid-hickory-hardwood-5-15578,"Hardwood Natural MUIRFIELD Solid Hickory Hardwood 5"" 15578",mullicanflooring,mullicanflooring-15578,25401.17272,10000,209.8,,,25-05-2021,25-05-2021
natural-muirfield-solid-hickory-hardwood-4-15577,"Hardwood Natural MUIRFIELD Solid Hickory Hardwood 4"" 15577",mullicanflooring,mullicanflooring-15577,19958.06428,10000,156.64,,,25-05-2021,25-05-2021
natural-muirfield-solid-hickory-hardwood-3-15576,"Hardwood Natural MUIRFIELD Solid Hickory Hardwood 3"" 15576",mullicanflooring,mullicanflooring-15576,30390.68879,10000,232.56,,,25-05-2021,25-05-2021
natural-muirfield-solid-maple-hardwood-5-15574,"Hardwood Natural MUIRFIELD Solid Maple Hardwood 5"" 15574",mullicanflooring,mullicanflooring-15574,25401.17272,10000,207.8,,,25-05-2021,25-05-2021
natural-muirfield-solid-maple-hardwood-4-15573,"Hardwood Natural MUIRFIELD Solid Maple Hardwood 4"" 15573",mullicanflooring,mullicanflooring-15573,19958.06428,10000,155.04,,,25-05-2021,25-05-2021
dark-chocolate-muirfield-solid-red-oak-hardwood-3-15560,"Dark Chocolate MUIRFIELD Solid Red Oak Hardwood 3"" 15560",mullicanflooring,mullicanflooring-15560,30390.68879,10000,196.56,,,25-05-2021,25-05-2021
dark-chocolate-muirfield-solid-red-oak-hardwood-2-1-4-15559,"Dark Chocolate MUIRFIELD Solid Red Oak Hardwood 2 1/4"" 15559",mullicanflooring,mullicanflooring-15559,30390.68879,10000,170.16,,,25-05-2021,25-05-2021
bordeaux-muirfield-solid-maple-hardwood-3-15558,"Hardwood Bordeaux MUIRFIELD Solid Maple Hardwood 3"" 15558",mullicanflooring,mullicanflooring-15558,30390.68879,10000,220.56,,,25-05-2021,25-05-2021
golden-muirfield-solid-maple-hardwood-3,"Golden MUIRFIELD Solid Maple Hardwood 3"" 15557",mullicanflooring,mullicanflooring-15557,30390.68879,10000,220.56,,,25-05-2021,25-05-2021
dark-chocolate-st-andrews-solid-white-oak-hardwood-3-14419,"Dark Chocolate ST. ANDREWS Solid White Oak Hardwood 3"" 14419",mullicanflooring,mullicanflooring-14419,30390.68879,10000,196.56,,,25-05-2021,25-05-2021
dark-chocolate-st-andrews-solid-white-oak-hardwood-2-1-4-15418,"Dark Chocolate ST. ANDREWS Solid White Oak Hardwood 2 1/4"" 15418",mullicanflooring,mullicanflooring-15418,30390.68879,10000,170.16,,,25-05-2021,25-05-2021
cappuccino-muirfield-solid-maple-hardwood-5,"Hardwood Cappuccino MUIRFIELD Solid Maple Hardwood 5"" 15363",mullicanflooring,mullicanflooring-15363,25401.17272,10000,207.8,,,25-05-2021,25-05-2021
cappuccino-muirfield-solid-maple-hardwood-4-15362,"Hardwood Cappuccino MUIRFIELD Solid Maple Hardwood 4"" 15362",mullicanflooring,mullicanflooring-15362,19958.06428,10000,155.04,,,25-05-2021,25-05-2021
autumn-muirfield-solid-maple-hardwood-3-15182,"Hardwood Autumn MUIRFIELD Solid Maple Hardwood 3"" 15182",mullicanflooring,mullicanflooring-15182,30390.68879,10000,220.56,,,25-05-2021,25-05-2021
provincial-muirfield-solid-hickory-hardwood-3-14749,"Provincial MUIRFIELD Solid Hickory Hardwood 3"" 14749",mullicanflooring,mullicanflooring-14749,30390.68879,10000,232.56,,,25-05-2021,25-05-2021
saddle-muirfield-solid-hickory-hardwood-3-14747,"Saddle MUIRFIELD Solid Hickory Hardwood 3"" 14747",mullicanflooring,mullicanflooring-14747,30390.68879,10000,232.56,,,25-05-2021,25-05-2021
saddle-knob-creek-solid-hickory-hardwood-3-14742,"Saddle KNOB CREEK Solid Hickory Hardwood 3"" 14742",mullicanflooring,mullicanflooring-14742,35380.20486,10000,282.96,,,25-05-2021,25-05-2021
saddle-muirfield-solid-red-oak-hardwood-3-14737,"Saddle MUIRFIELD Solid Red Oak Hardwood 3"" 14737",mullicanflooring,mullicanflooring-14737,30390.68879,10000,196.56,,,25-05-2021,25-05-2021
cappuccino-muirfield-solid-maple-hardwood-3-14730,"Hardwood Cappuccino MUIRFIELD Solid Maple Hardwood 3"" 14730",mullicanflooring,mullicanflooring-14730,30390.68879,10000,220.56,,,25-05-2021,25-05-2021
natural-muirfield-solid-maple-hardwood-3,"Hardwood Natural  MUIRFIELD Solid Maple Hardwood 3"" 14729",mullicanflooring,mullicanflooring-14729,30390.68879,10000,220.56,,,25-05-2021,25-05-2021
natural-muirfield-solid-red-oak-hardwood-3-14725,"Hardwood Natural  MUIRFIELD Solid Red Oak Hardwood 3"" 14725",mullicanflooring,mullicanflooring-14725,30390.68879,10000,196.56,,,25-05-2021,25-05-2021
merlot-st-andrews-solid-red-oak-hardwood-3-14723,"Hardwood Merlot ST. ANDREWS Solid Red Oak Hardwood 3"" 14723",mullicanflooring,mullicanflooring-14723,30390.68879,10000,196.56,,,25-05-2021,25-05-2021
saddle-st-andrews-solid-red-oak-hardwood-3-14714,"Saddle ST. ANDREWS Solid Red Oak Hardwood 3"" 14714",mullicanflooring,mullicanflooring-14714,30390.68879,10000,196.56,,,25-05-2021,25-05-2021
stirrup-st-andrews-solid-white-oak-hardwood-3-14703,"Hardwood Stirrup ST. ANDREWS Solid White Oak Hardwood 3"" 14703",mullicanflooring,mullicanflooring-14703,30390.68879,10000,196.56,,,25-05-2021,25-05-2021
natural-st-andrews-solid-red-oak-hardwood-3-14697,"Hardwood Natural ST. ANDREWS Solid Red Oak Hardwood 3"" 14697",mullicanflooring,mullicanflooring-14697,30390.68879,10000,196.56,,,25-05-2021,25-05-2021
gunstock-st-andrews-solid-white-oak-hardwood-3-14693,"Hardwood Gunstock  ST. ANDREWS Solid White Oak Hardwood 3"" 14693",mullicanflooring,mullicanflooring-14693,30390.68879,10000,196.56,,,25-05-2021,25-05-2021
caramel-st-andrews-solid-white-oak-hardwood-3-14691,"Hardwood Caramel ST. ANDREWS Solid White Oak Hardwood 3"" 14691",mullicanflooring,mullicanflooring-14691,30390.68879,10000,196.56,,,25-05-2021,25-05-2021
autumn-muirfield-solid-maple-hardwood-5-14596,"Hardwood Autumn MUIRFIELD Solid Maple Hardwood 5"" 14596",mullicanflooring,mullicanflooring-14596,25401.17272,10000,207.8,,,25-05-2021,25-05-2021
autumn-muirfield-solid-maple-hardwood-4-14959,"Hardwood Autumn MUIRFIELD Solid Maple Hardwood 4"" 14959",mullicanflooring,mullicanflooring-14959,19958.06428,10000,155.04,,,25-05-2021,25-05-2021
provincial-muirfield-solid-hickory-hardwood-5-14594,"Hardwood Provincial  MUIRFIELD Solid Hickory Hardwood 5"" 14594",mullicanflooring,mullicanflooring-14594,25401.17272,10000,209.8,,,25-05-2021,25-05-2021
provincial-muirfield-solid-hickory-hardwood-4-14593,"Provincial MUIRFIELD Solid Hickory Hardwood 4"" 14593",mullicanflooring,mullicanflooring-14593,19958.06428,10000,156.64,,,25-05-2021,25-05-2021
saddle-muirfield-solid-hickory-hardwood-5-14586,"Saddle MUIRFIELD Solid Hickory Hardwood 5"" 14586",mullicanflooring,mullicanflooring-14586,25401.17272,10000,209.8,,,25-05-2021,25-05-2021
saddle-muirfield-solid-hickory-hardwood-4-14585,"Saddle MUIRFIELD Solid Hickory Hardwood 4"" 14585",mullicanflooring,mullicanflooring-14585,19958.06428,10000,156.64,,,25-05-2021,25-05-2021
cappuccino-knob-creek-solid-maple-hardwood-4-14136,"Hardwood Cappuccino KNOB CREEK Solid Maple Hardwood 4"" 14136",mullicanflooring,mullicanflooring-14136,23586.80324,10000,204.64,,,25-05-2021,25-05-2021
saddle-knob-creek-solid-hickory-hardwood-4-14007,"Saddle KNOB CREEK Solid Hickory Hardwood 4"" 14007",mullicanflooring,mullicanflooring-14007,23586.80324,10000,204.64,,,25-05-2021,25-05-2021
saddle-muirfield-solid-red-oak-hardwood-2-1-4-13931,"Saddle MUIRFIELD Solid Red Oak Hardwood 2 1/4"" 13931",mullicanflooring,mullicanflooring-13931,30390.68879,10000,170.16,,,25-05-2021,25-05-2021
stirrup-muirfield-solid-red-oak-hardwood-2-1-4-13911,"Hardwood Stirrup MUIRFIELD Solid Red Oak Hardwood 2 1/4"" 13911",mullicanflooring,mullicanflooring-13911,30390.68879,10000,170.16,,,25-05-2021,25-05-2021
natural-muirfield-solid-red-oak-hardwood-2-1-4-13907,"Hardwood Natural  MUIRFIELD Solid Red Oak Hardwood 2 1/4"" 13907",mullicanflooring,mullicanflooring-13907,30390.68879,10000,170.16,,,25-05-2021,25-05-2021
merlot-st-andrews-solid-red-oak-hardwood-2-1-4-13691,"Hardwood Merlot ST. ANDREWS Solid Red Oak Hardwood 2 1/4"" 13691",mullicanflooring,mullicanflooring-13691,30390.68879,10000,170.16,,,25-05-2021,25-05-2021
natural-st-andrews-solid-red-oak-hardwood-2-1-4-11247,"Hardwood Natural ST. ANDREWS Solid Red Oak Hardwood 2 1/4"" 11247",mullicanflooring,mullicanflooring-11247,30390.68879,10000,170.16,,,25-05-2021,25-05-2021
stirrup-st-andrews-solid-white-oak-hardwood-2-1-4-10934,"Hardwood Stirrup ST. ANDREWS Solid White Oak Hardwood 2 1/4"" 10934",mullicanflooring,mullicanflooring-10934,30390.68879,10000,170.16,,,25-05-2021,25-05-2021
saddle-st-andrews-solid-red-oak-hardwood-2-1-4-10933,"Saddle  ST. ANDREWS Solid Red Oak Hardwood 2 1/4"" 10933",mullicanflooring,mullicanflooring-10933,30390.68879,10000,170.16,,,25-05-2021,25-05-2021
gunstock-st-andrews-solid-white-oak-hardwood-2-1-4-10932,"Hardwood Gunstock ST. ANDREWS Solid White Oak Hardwood 2 1/4"" 10932",mullicanflooring,mullicanflooring-10932,30390.68879,10000,170.16,,,25-05-2021,25-05-2021
st-andrews-solid-white-oak-hardwood-2-1-4-10930,"Hardwood Caramel ST. ANDREWS Solid White Oak Hardwood 2 1/4"" 10930",mullicanflooring,mullicanflooring-10930,30390.68879,10000,170.16,,,25-05-2021,25-05-2021
chatelaine-solid-maple-hardwood-5-10715,"Golden CHATELAINE Solid Maple Hardwood 5"" 10715",mullicanflooring,mullicanflooring-10715,18143.6948,10000,283.8,,,25-05-2021,25-05-2021
chatelaine-solid-maple-hardwood-5-10714,"Hardwood Autumn CHATELAINE Solid Maple Hardwood 5"" 10714",mullicanflooring,mullicanflooring-10714,18143.6948,10000,283.8,,,25-05-2021,25-05-2021
chatelaine-solid-maple-hardwood-4-10689,"Hardwood Autumn CHATELAINE Solid Maple Hardwood 4"" 10689",mullicanflooring,mullicanflooring-10689,19958.06428,10000,209.44,,,25-05-2021,25-05-2021
chatelaine-solid-hickory-hardwood-5-sku-10510,"Hardwood Provincial CHATELAINE Solid Hickory Hardwood 5"" 10510",mullicanflooring,mullicanflooring-10510,18143.6948,10000,283.8,,,25-05-2021,25-05-2021
chatelaine-solid-hickory-hardwood-4-sku-10482,"Hardwood Provincial CHATELAINE Solid Hickory Hardwood 4"" 10482",mullicanflooring,mullicanflooring-10482,19958.06428,10000,209.44,,,25-05-2021,25-05-2021
spice-southern-oak-fxp692,Spice Southern Oak FXP692,mannington,mannington-Spice Southern Oak FXP692,0,0,0,,,25-05-2021,25-05-2021
honey-southern-oak-fxp691,Vinyl Honey Southern Oak FXP691,mannington,mannington-Vinyl Honey Southern Oak FXP691,0,0,0,,,25-05-2021,25-05-2021
natural-southern-oak-fxp690,Vinyl Natural Southern Oak FXP690,mannington,mannington-Vinyl Natural Southern Oak FXP690,0,0,0,,,25-05-2021,25-05-2021
coal-iron-hill-fxp632,Vinyl Coal Iron Hill FXP632,mannington,mannington-Vinyl Coal Iron Hill FXP632,0,0,0,,,25-05-2021,25-05-2021
coal-villa-fxt422,Vinyl Coal Villa FXT422,mannington,mannington-Vinyl Coal Villa FXT422,0,0,0,,,25-05-2021,25-05-2021
copper-trellis-apx072,Vinyl Copper Trellis APX072,mannington,mannington-Vinyl Copper Trellis APX072,0,0,0,,,25-05-2021,25-05-2021
spirit-napa-apx043,Spirit Napa APX043,mannington,mannington-Spirit Napa APX043,0,0,0,,,25-05-2021,25-05-2021
barrel-napa-apx042,Vinyl Barrel Napa APX042,mannington,mannington-Vinyl Barrel Napa APX042,0,0,0,,,25-05-2021,25-05-2021
tannin-napa-apx041,Tannin Napa APX041,mannington,mannington-Tannin Napa APX041,0,0,0,,,25-05-2021,25-05-2021
dusk-loft-apx061,Vinyl Dusk Loft APX061,mannington,mannington-Vinyl Dusk Loft APX061,0,0,0,,,25-05-2021,25-05-2021
brioche-normandy-oak-msn07brh1,Brioche Normandy Oak MSN07BRH1,mannington,mannington-Brioche Normandy Oak MSN07BRH1,0,0,0,,,25-05-2021,25-05-2021
brandy-normandy-oak-msn07bry1,Brandy Normandy Oak MSN07BRY1,mannington,mannington-Brandy Normandy Oak MSN07BRY1,0,0,0,,,25-05-2021,25-05-2021
tribeca-steel-tribeca-oak-hplk07brus1,Tribeca Steel Tribeca Oak HPLK07BRUS1,mannington,mannington-Tribeca Steel Tribeca Oak HPLK07BRUS1,0,0,0,,,25-05-2021,25-05-2021
wintry-park-city-hplv07win1,Wintry Park City HPLV07WIN1,mannington,mannington-Wintry Park City HPLV07WIN1,0,0,0,,,25-05-2021,25-05-2021
summit-park-city-hplv07sum1,Summit Park City HPLV07SUM1,mannington,mannington-Summit Park City HPLV07SUM1,0,0,0,,,25-05-2021,25-05-2021
sundance-park-city-hplv07sud1,Sundance Park City HPLV07SUD1,mannington,mannington-Sundance Park City HPLV07SUD1,0,0,0,,,25-05-2021,25-05-2021
snowcap-park-city-hplv07snw1,Snowcap Park City HPLV07SNW1,mannington,mannington-Snowcap Park City HPLV07SNW1,0,0,0,,,25-05-2021,25-05-2021
